features,true_labels,predicted_labels,NMI_score
"[0.34217527990389845, -0.20090475009655248, 0.01869398476831315, -0.2072079545047014, -0.08900057799851853, 0.06342368426759616, -0.061950878755902584, 0.036024823077961135, -0.04908004359979302, 0.12304977370217744, -0.15637837302959448, -0.08331641053351187, -0.09795709660525438, 0.18309701645346835, -0.11535001578215397, -0.18801519706885225, 0.1675667454388244, -0.3944184921129862, -0.020834261475562228, -0.2531295237328832, 0.2534936686578129, 0.13915891161385346, -0.05977924778165353, 0.042164802074079126, -0.32135676446356615, 0.00822604801541071, -0.0804386454435779, 0.028598410581185545, -0.11325880201796165, 0.11473906581476868, -0.012899663173452551, 0.038109783416282815, 0.15724614637541692, 0.005673707451604319, 0.1283041227769913, -0.009403975581877895, 0.04336992539361302, -0.034802020431695564, -0.11785948463025925, -0.014286170685179603, 0.00348911842630692, -0.03605942151162415, -0.009805812237721279, -0.0397745390435788, -0.002094346515986174, -0.014404588491159182, 0.02670109920888908, -0.004576395344017573, 0.0329293560278013, 0.052489803714263955, 0.018251908379950353, 0.03751589854669024, -0.04442445001486476, 0.05326050318283107, 0.03851479131006775, 0.040274377808059605, 0.03184682065139171, 0.06061596514496641, 0.05624043428299365, 0.03972852846703508, 0.003173909351932881, -0.018617115023286484, 0.1123494890124431, -0.09480216521853826, 0.004213608160943544, -0.003280168611940951, 0.025257684361675956, -0.06262150038090426, 0.0319734009501509, 0.023211770180117202, -0.015075066699382347, -0.0032102059336099782, 0.031541840566689724, 0.028716416658127145, 0.07454867579481408, -0.026975795412961853, -0.00940071589662722, -0.026136226575363686, -0.031025831743130214, -0.01619107948799566, 0.019021018878859715, 0.04831402200147499, 0.051873831790307676, -0.007589392435553443, -0.022362410376026983, -0.034690405347342926, 0.06944332443506364, -0.009045027014720727, -0.01737973567212411, 0.04541135662122322, 0.02816867885431059, 0.018406257526879636, -0.06481311268732311, 0.1180375213179345, -0.005406766009180877, -0.05459975887631413, -0.03159520683833801, 0.0511721790605343, -0.02349474363653191, -0.03779075529930015]",GCAT,0,0.541720607887832
"[0.3728556487085136, -0.13206287507797726, 0.07072993427935412, -0.2099706091228984, -0.10897906977285986, 0.037114456417627194, -0.016025832084203235, 0.04132141434861958, -0.13917511424710197, 0.10932280614846568, -0.11848850378503378, -0.04807807800287228, -0.004746925307450768, 0.1492336732375784, -0.20299060079296255, -0.18722447201323694, 0.1995104654401638, -0.34017046478971597, -0.040412232136838054, -0.1715640786709438, 0.22814478425393955, 0.09543884684630471, 0.00656765897785618, -0.03869344764160366, -0.34334362460921425, 0.1342221585740812, -0.057748972746419436, 0.04068936211621873, -0.07553903231789394, 0.054903099444043355, 0.06449169825949529, -0.017442056467281884, 0.161200036568653, 0.0220993734611355, -0.005106995795424155, -0.013369150146571461, -0.01927923309379392, -0.03767730233957448, -0.08284671973896311, -0.10415285861205276, -0.021162764899605054, 0.02773144285251554, -0.01803938258694694, -0.0975811975695284, 0.0929921977983456, 0.0009347981873739112, 0.0028080244766494284, -0.0727272274321733, -0.0391173302696039, -0.044779682586112236, -0.05615653652051885, 0.08255457891517878, 0.022770111434940603, -0.006305479071243916, 0.001159181507209187, 0.00572632598107324, -0.02303726016022968, 0.007992365230236994, -0.006314931913113326, -0.052306192690622914, -0.0035033510005909162, -0.012617160449739942, 0.01843789041612835, -0.06435377910767129, 0.08644617683436988, 0.018429719505709093, -0.026511760904787646, -0.04190244386019214, -0.06825824204545348, -0.014598809829166648, -0.0219030765637427, 0.04241845955049528, -0.008104752833267104, 0.06445767993196828, -0.09944120133125058, -0.03165299502299647, -0.014262490531603436, 0.017836791932227935, 0.010197206306370988, 0.026309247310504238, 0.03388719528199203, -0.02157240854427376, -0.09086662900085886, -0.017926128237460624, -0.04737824703293674, 0.0314559180996747, -0.02646704245481636, -0.03135180563302805, -0.04950079368409367, 0.01853325216769573, -0.1436979429084969, -0.052849696086149714, 0.04267813536032886, -0.020399439905983748, -0.15418319891175267, -0.03651373396678427, -0.07675862675907173, -0.03550365231720776, -0.15647307866654778, -0.046442731701264305]",GCAT,0,0.541720607887832
"[0.25257892379770436, -0.02790587547083236, 0.10234590820754906, 0.11702069131163882, -0.08779404797660541, 0.10460313704139727, 0.1791624938418698, 0.14472586483699887, 0.12677282210339194, -0.07096101030471942, -0.0918061417492043, -0.11293072617234481, 0.06305987370037536, -0.03178864008483946, 0.033933167541775666, -0.18767859731557932, 0.014119446746739983, 0.040116042991206365, -0.01056870391207417, 0.05049875305428929, -0.1315079536918339, 0.0752484836573619, 0.022603055453335987, 0.05325528145646499, -0.0200564344236473, 0.10083191984782112, -0.022926125563776396, -0.28688109718843857, -0.018101759896878476, 0.23197467316220766, 0.4042755496352812, -0.2905551350323298, 0.031233469410435862, -0.220254973383773, 0.0946912538096711, 0.1817375566381264, -0.16334510924949303, 0.20115746703983892, 0.15811900675642102, 0.06355704500018478, -0.14243461544034625, -0.013372057488467003, -0.08178946294564528, -0.10450419067835251, -0.02062616021996135, -0.08458001464582074, -0.037871516100592105, -0.002563191880162055, -0.08162517770078703, 0.024286102825164056, 0.023222858655669136, -0.1035753482853782, -0.03917739492212097, 0.02647467063750502, 0.08678306262503181, 0.09037345691651354, 0.014891144120245083, -0.016996883351783593, -0.029580641308758836, 0.00605130886731911, 0.03445533201814813, 0.031216011003829525, -0.0010230318753849915, 0.02761663663310232, 0.05253710677446036, 0.0459274730017438, 0.005866135967283171, -0.011206012864191595, -0.007565925441203374, -0.03584276823795236, 0.048485192368440705, 0.05772994288749205, 0.05883964710697833, -0.06292516852744988, 0.01706177532729459, -0.05901193572217335, 0.00028828985780954134, 0.011076126069478236, -0.023347465379445844, 0.02885315833058252, 0.03796507124450691, -0.037024240215385945, -0.004534255696705901, -0.015521648768104352, 0.02793384463279243, -0.0661798371193484, -0.04339106632405075, -0.09188759486062222, 0.0026179791006371057, 0.015698295076543852, -0.001337524262007797, -0.006458063331262588, -0.038032585107494084, 0.011555225912634026, -0.057022068299352316, -0.06645355669822962, -0.013406886421965844, -0.014183575473162383, -0.029698641528468003, -0.00740512474261676]",CCAT,2,0.541720607887832
"[0.3165980224313697, -0.08739740328228601, -0.027768590653674693, -0.11169164228998038, -0.00015668233983675732, -0.013709984870341247, 0.15105569159806786, 0.018940892041247763, 0.07695673251233391, -0.11600600780420281, 0.0578618783548034, -0.06943677124757347, 0.012027102890411694, 0.02628821244884115, 0.10163373318569856, -0.1133811620185782, 0.11884905841358567, 0.1605322117205592, -0.07502769841350217, -0.12777668641633821, 0.3001847406798782, -0.015103265146076053, 0.03733827868550932, 0.027686737123127556, 0.12569948454476546, -0.004082804113917751, 0.16248901095649126, -0.11258552438597659, 0.02275263383385247, -0.21867578413987224, -0.160638050183163, -0.04610911831423644, 0.0740759714631561, -0.0702942585427668, 0.03460950957105479, -0.002871424923747656, -0.034455602971724904, 0.0994079427654439, 0.014930976854608216, -0.033778597504848566, 0.0845790782886142, -0.13761331020522674, -0.19828968834468286, 0.1311706141276408, 0.23884011474773986, -0.17668918879874912, 0.029134755455572918, 0.10315209465122836, -0.08852075850739602, -0.1126657413349496, -0.07207941681514246, -0.03949463750672456, 0.17818972162237987, 0.11081972692830626, -0.15406067893388362, -0.10198313000073084, 0.11279447824259484, 0.028190044246173402, -0.08008208649798204, 0.04685768469692713, -0.027691717767830137, 0.05130913745597985, -0.049431895931573926, 0.11249925154203262, -0.10392657252489808, -0.03572110442298652, 0.00831703076254455, 0.013901754985344092, -0.04115208317882915, 0.03173190723527537, 0.07665768745638306, 0.12090568774713616, 0.0365271740856235, -0.0011911782888440734, 0.09618315355646825, 0.06733520938530863, 0.05348858890904755, -0.009032023388909266, -0.1212994129880228, 0.07847001045292935, -0.018863115664188378, -0.037887889661127994, 0.004833170475756724, -0.1296360143202799, -0.04137935442948744, 0.10499639130684926, 0.031066761943978474, -0.08340381275576465, 0.02498195221519814, 0.0536557004565991, -0.07761413857664635, 0.01873904986999601, -0.0733262666206854, -0.12299539272727, -0.12782476911694376, -0.047768755036019295, -0.003858081566558306, 0.04235021659510042, -0.026597962664568348, -0.02555118651388431]",CCAT,3,0.541720607887832
"[0.4294475169957471, 0.07770715968024879, -0.059386599958379804, 0.12387976063439542, 0.17523129248961247, -0.021518488874599662, -0.15893308564796518, 0.14183985031808982, 0.1007443112211271, -0.12695134860907706, 0.23135206695908223, 0.047752324184265324, -0.07986124191934431, -0.041292790257982805, -0.01831565131639362, -0.07414836438064913, 0.11849712656258152, 0.04447643590930177, -0.01825977728534102, -0.08841614021323828, -0.04611028905483634, -0.15654039376609732, 0.015959296557675622, 0.10979000908283852, -0.13663326516543042, -0.01898992492643631, -0.16286991754501456, 0.1492260548986001, 0.19170415360926368, -0.019560792298025906, 0.10871391812109818, -0.0017197917564864636, -0.07134246508054053, 0.21718076039263973, 0.22569907242053613, 0.1998918815884075, -0.004439750039960654, 0.0395044269407675, 0.025002708653995488, 0.06850298051709905, -0.09828584643380307, 0.16333961728506172, -0.07952364413316171, -0.08846452781693383, 0.09899904963019558, 0.032971982187560346, 0.014537515528969999, 0.03816633806195223, -0.08354320005483354, 0.09086957916221763, -0.04440556283097923, -0.02220213940259047, -0.007603443732653419, -0.007531575346071962, -0.012097545910298477, -0.13376457423097063, 0.07776424585246995, 0.02361121697377165, 0.004313430890334476, 0.11781405429236873, -0.11451991256789716, -0.09713150334166047, -0.0636885689273801, 0.05499975568618154, 0.01814249988690386, -0.021982079168627735, -0.05606638294488489, 0.00752395585053872, 0.01398708055704447, -0.02798801465301444, -0.06641757687264294, -0.16273901707509694, 0.04175578586246916, 0.026282842697598, -0.1040230139192286, -0.08191251992296893, -0.061656687657444025, 0.03337391993031599, -0.09626425957985725, 0.02140616978058217, -0.058083231886374244, 0.08300391941093581, 0.06332437523774934, 0.027430771391912807, -0.039298376942804476, 0.06566645627032835, -0.0047010255479506755, 0.04901376360758255, -0.13972886432461382, 0.016155881365642073, 0.0023477847960352086, 0.10494620537310739, -0.027672613759732165, -0.004090375067736661, 0.09121536837720766, -0.033804366184253344, -0.023241333789916965, -0.049057616325240895, -0.013698839102536524, 0.03420686964652216]",ECAT,2,0.541720607887832
"[0.5396707242091905, -0.14819044477274515, -0.010366805520173017, -0.2620873810433998, -0.06751108256680745, -0.06912021188239206, 0.2118052012297527, -0.10462949649375408, 0.06036767452603193, -0.1855231963195341, -0.012256919013730811, -0.057778830915369485, -0.13488048963448854, 0.0015236294244820045, -0.01685896867744512, -0.0071590415250129364, 0.16229108679810078, -0.10837134221495605, -0.012694409968655342, 0.07631042044763803, -0.02867963075711813, 0.04268193409515478, 0.10617230972325548, -0.016551684523458482, 0.18382259069829368, -0.0808808116835109, 0.035491717958126126, 0.06809075681160999, 0.01661708966248825, -0.11338350532565314, -0.12933124516903752, -0.19344856147281822, 0.09266956155200694, -0.01113003090986821, -0.09103115114195569, 0.025402034821206697, -0.08943276296730215, 0.05352453255676397, -0.11960071730668827, -0.12313620968542822, 0.16288358534915925, 0.1480302708173582, -0.06623151531278317, 0.15572804526211165, 0.14838513315164215, -0.035093309584393384, -0.04580765738221327, 0.0114384276951887, -0.1177412648279264, -0.0028476949177655164, -0.02461686353695312, -0.03271537672794868, -0.0095180814093762, -0.02011070598602783, 0.04588676765961513, -0.044283667270013906, 0.0064784752343564, -0.03518036106919174, 0.016367113483996797, 0.00991135508908365, -0.09731247488172783, 0.07211383448202278, -0.03328725280148799, 0.015292646470330806, 0.02753494158282827, 0.08697742359751193, -0.18669090416370504, 0.009438011084182858, 0.040416861805141244, 0.0058819073208155786, 0.036208938970866376, -0.041169532961236814, -0.08729337398188745, 0.029376949309198576, -0.0035482686174270017, 0.024455551505293067, -0.0873737709979827, 0.024308042028264965, -0.05505596053328089, 0.03638729242363661, -0.13995149606011328, 0.0435688477334004, -0.0816341515220091, 0.003755710348496029, 0.05539442338035852, 0.037535312790819314, -0.019644075270624332, 0.10392180970085878, 0.025918641894083806, -0.040867442281265584, 0.011603941078231574, 0.027455803978286664, -0.01720092089251756, 0.002598899720645069, -0.05356169833781131, -0.009234065008136658, 0.0006606187104890867, -0.043476123773903204, 0.012673372122448939, -0.026922066990068955]",CCAT,3,0.541720607887832
"[0.24454602984315135, 0.4726816541261211, 0.5069592292537264, -0.050689779751849275, -0.04703827851244903, 0.009321064011414203, -0.02744872185884937, 0.023579180475252006, -0.021573897554778062, -0.04142666324111775, -0.0661405615339205, 3.3471035268405674e-05, -0.008638719219865592, 0.03474353675998797, -0.05520144822752454, -0.02544820095006629, 0.02477903398740132, 0.002800071923201603, -0.01953718947303515, 0.19329225234969913, 0.0065165798160075296, 0.03505556809675457, -0.008917472493395227, 0.3541084626888986, -0.07951939485215243, 0.06029982088395411, 0.18569191098729657, 0.0019215636853524662, 0.13366440575308614, 0.11989690276286638, 0.007021459861469326, 0.11821502503880242, -0.0773545661893145, -0.03319231778343174, 0.02211615184377384, -0.025656138146975028, 0.08465964226485516, 0.034782962027656565, 0.03688531216943914, -0.09497157653332093, 0.005645354739328227, 0.09467613373911365, 0.01165625980973048, 0.04324341032874314, 0.015866130659323855, 0.08805557167053536, -0.0820502574981276, -0.03287747582497816, 0.034027025312331365, 0.012202633941522776, -0.021280768185998233, 0.02119104543416384, -0.018131923471569028, 0.0811728432262423, -0.01170707484105942, -0.053668032824037856, -0.03971895398915848, -0.003112973939562739, -0.029498717784353673, 0.07273038700305585, 0.05526541755512887, 0.12645145727583854, -0.09330059344630649, 0.07661081314019984, -0.09913229731564076, -0.01561565396101711, 0.05013234996421806, -0.09879597122477546, -0.001395107113789924, 0.030103091188505238, 0.055783489590979916, -0.06618507498870005, -0.025397796172470215, -0.014451790658743432, -0.0360279784013999, 0.04692998847347968, 0.011688457795931619, -0.00038468886862278644, 0.01182115492429887, 0.10428276200883133, 0.025043763593206817, -0.0348578487041924, -0.005332822224809471, -0.07549962702101201, -0.07660459096337285, -0.024119809501371017, 0.016432494535185874, -0.03288027798263746, 0.0083216396699674, 0.04092584636925968, 0.0034904791321856933, -0.022437758949834862, -0.004199768818951768, -0.034392417722695724, -0.02904767819542525, -0.08358450691157167, 0.0190512165002026, 0.03738522432302043, 0.02772076621841475, -0.0589001749556976]",CCAT,1,0.541720607887832
"[0.32480527980850177, -0.18155621123289697, 0.009622014257417901, -0.16952575744298257, -0.0203637538690692, -0.02669031041273297, -0.0069847491143908026, -0.05433887208959332, 0.05975867582151699, -0.09927371467278384, 0.05326251086019675, -0.014645520543650693, -0.07235273104902012, 0.006223533382845486, 0.08359397372793187, 0.013936358489797167, 0.07694111450234142, -0.08881363533535233, 0.09501826391795298, -0.15841242431333272, 0.022239226462609646, -0.10888077641860794, 0.07758806711667618, 0.15875440143477396, 0.1434384272201066, -0.01121626839278478, 0.10212987159605706, -0.006099106475983522, 0.03621672101276251, -0.1496267807211644, -0.12120008926432255, -0.06141932222449054, 0.08128500527624594, -0.13404071238948684, -0.013135942133405566, -0.030598513545692815, -0.08382452251153678, -0.006807888321504441, 0.006178103499911071, -0.08376485617534381, 0.03631323556743845, -0.06827308837572622, -0.20971731456436327, 0.19294367304584922, 0.21372112316909572, -0.14808714632736475, 0.14115208689013406, 0.08130598049518815, -0.053000760171912714, -0.1448332512173488, 0.05088266268362205, -0.10243379107824842, 0.23746257296624576, 0.21300820491638572, -0.13224297774626576, -0.17427998278068024, 0.07532624913715104, -0.04644881126706457, -0.003953659137314926, -0.07772462017111416, -0.09744259869021094, 0.01973862745347485, 0.006264065884958207, 0.12157463921200565, 0.03803009220542451, 0.011790344368936636, 0.08922012176565657, 0.059831408057712185, 0.07181546891435397, 0.04612228130756907, 0.10345664347532496, 0.07685258919729263, 0.0387317311344773, -0.013687594220903265, 0.0751212857847429, -0.04103792934833903, 0.07288221960923692, -0.11805482936368869, -0.1185917750208498, -0.027909993075497186, -0.1418625968261521, -0.056374362954646644, -0.10397566593531084, -0.1594760796482196, -0.08182048516417888, 0.1112033999658452, 0.021305907956119228, -0.10650469129036519, -0.0011027867053942841, 0.03176341539753338, -0.008948735375129389, 0.03848527808210675, -0.10243038138313384, -0.04962533495394559, -0.028575534213911333, -0.014051212597052566, -0.019699375700872827, -0.004855658954828453, 0.026672124161516108, -0.019885898871663966]",CCAT,3,0.541720607887832
"[0.5228115075141871, -0.2326391033480988, -0.0009619971136545053, -0.22347480613596307, 0.12269966246175974, -0.042265381452205715, -0.014985046419890152, 0.06534768668366922, 0.24868239894362507, -0.15507436207697214, -0.06788044411655274, 0.031130142305550362, -0.1219442369429431, -0.13764544205593576, 0.22095218967669408, -0.04309742652063755, -0.14044083023801765, 0.07916843300621551, 0.0006250934118875637, -0.06682397606909785, -0.011682424636766928, -0.06162133481197653, -0.06637621133376743, 0.005644230127313435, -0.13133354596759914, -0.0343165333371713, 0.04263623574886556, 0.06824378812380368, 0.05696060262312675, 0.06659228154151402, -0.056997275537216854, -0.11377118551738331, 0.03429288384741563, 0.008065514693014513, -0.03826782289797583, -0.04328418981683945, 0.025104859208882415, -0.05175413540944584, -0.1097276473039605, -0.003044676328317472, 0.001861691351107378, -0.007960689602189605, -0.015748576898459037, -0.07999533585554883, 0.06011973249052805, 0.027971673537467646, 0.017403067468477584, -0.004172504076117324, 0.004929273154510993, 0.05776559078426322, 0.012846157897727037, -0.032858605831243816, 0.059487449025229476, -0.06862761454570471, -0.11199869326998137, -0.046223828959725266, -0.023920304754560598, -0.11616018174281076, -0.09828115533381479, 0.03345860876852565, -0.05138487163173412, 0.042501016844402974, 0.0940872768921384, 0.07216022962288987, 0.08992476279560221, 0.032099200657668546, -0.12680782955643688, 0.03445711019696256, -0.06095048326905195, -0.09617058588416816, 0.1365538562029824, 0.10933452179214713, -0.012447453677171861, -0.05399972710367047, -0.028812802901951633, 0.0586851811030769, 0.07693864384323222, -0.09096308102321231, 0.022704670364955368, 0.0274658684663145, 0.015424221580463863, -0.0571855810053403, -0.03156794352131135, 0.09350944527392568, -0.06597212996784076, 0.032371853086223874, 0.013703172988637703, 0.07976164513134225, 0.11632432079198146, 0.1342284674464936, -0.07458182500752789, -0.033715094920440364, -0.1393478727676208, 0.22135723667732274, -0.04648198302362815, 0.0008839352287813303, 0.022014575582353747, 0.025062772787763803, 0.03760964131643456, 0.07837576381499958]",CCAT,3,0.541720607887832
"[0.4809509220492894, -0.17353238377925254, 0.050228770093955384, 0.043575492264501726, 0.20157551042033248, -0.05554942405511057, -0.16286485277732382, -0.0066499728280392115, 0.0062596912553809165, -0.1230556773438298, 0.1719511048221584, 0.12089729406385785, -0.12689192408944364, -0.08906806204285407, -0.06740782790611567, -0.07263053250053302, 0.09470359682980822, 0.04686878533350388, 0.06439507196196806, -0.016498062849826113, 0.038720291230264166, -0.1529742480091154, -0.04097327551563044, 0.034615706429531386, -0.07369473076119404, 0.04080020794848353, -0.04369562615929265, 0.13501284252448437, 0.19527421593364228, -0.10352530204374524, 0.03478669299607622, -0.06493922274689905, 0.04671916984820707, 0.08153312311456921, 0.13723235907686387, 0.07947814433139606, 0.08605550799990279, -0.024683934324606666, 0.06866615308819124, 0.00278844370665838, -0.06916043319034035, 0.08720261861138263, -0.02055256957921043, -0.0745169799623011, 0.06835124670295543, 0.10331913258238885, 0.11804263430310577, 0.10076599408823836, 0.003390855799353801, 0.18695594499454668, -0.034492128898583094, -0.048823601438220864, -0.021881301099513313, -0.08477254828312912, 0.07081963029026239, 0.02006058758698018, 0.05982545166189739, -0.06325297049173863, 0.13876360110012173, 0.0843229485691627, -0.06851443140385811, 0.026975555285023205, -0.08049496561113621, -0.05404591014960415, 0.11012217458308633, 0.06551883574677432, -0.1489364021649567, -0.061183772139404256, -0.00938327007437805, 0.012389971674574132, 0.004797159030962197, 0.1564066847032243, 0.06814447553507758, 0.008575305179039384, -0.0901071552251939, 0.021599398275923522, -0.06489610622778366, -0.17571700264280904, -0.0460253744496772, 0.11817886046106242, 0.019475869512736277, 0.14282846619870843, 0.07906089491357583, 0.0461636843162481, -0.04354669867416571, 0.12359909939105267, -0.07238606531202119, -0.07677273971513947, -0.08196664341969429, 0.07903764953225603, 0.13795062758763887, -0.04894191443152799, -0.017676391914731724, 0.028886903419504836, -0.044475054015229075, 0.03774454111438329, -0.00496718675960233, -0.09468914907954343, 0.05912942631077217, -0.020625457304293153]",CCAT,2,0.541720607887832
"[0.5410383954870667, -0.12724944679385675, -0.003542400284310638, -0.09030671433966303, 0.01631126318158168, -0.08802929087118133, 0.14128435230802971, -0.20608287729942124, 0.20722600288980972, -0.15649179661506357, -0.046976405408239455, 0.10691806253558686, -0.01745471442268209, -0.1664328580107715, 0.011076512990549764, -0.1485009378136687, 0.16928780143828331, 0.09723702867671426, -0.1914657990262338, -0.025023722691392296, -0.005036956082926573, -0.0426660491013069, 0.025433591312803677, -0.027415563914752333, -0.03002152442777332, 0.1399384871363911, 0.11463409166432899, -0.004364309300362671, 0.024353692153110527, -0.0503839821324145, -0.11131821696484859, -0.016579931895774457, 0.07280330773139715, 0.030450718421327322, -0.053476066223613394, -0.03296614495934387, 0.011264275559802264, -0.0669312908942835, 0.003908426520482533, -0.09719235877198061, -0.04044174959175721, -0.06186090213416521, 0.04530494462448432, -0.012524871444376973, -0.07074710429738035, -0.11989613373862529, 0.13326356246992974, 0.017331569009050644, 0.024860093277333177, 0.052731602512566755, 0.06028429136171678, -0.11706020816101143, -0.059608861450101386, 0.1074712863185988, -0.11152657521708391, -0.02351380499637024, -0.026908590031730115, 0.09807036265000471, -0.055048944348336085, -0.03189357886830647, 0.0039794344691437425, 0.024776657490354504, -0.12537594851418368, -0.1937017998147924, 0.07602856539605606, -0.0533046235176552, -0.01817170408232283, 0.007480482588692428, -0.04435899192743103, -0.20242035407826073, 0.061130796542916206, 0.008901119416357274, 0.06961307767406173, -0.029752629954158796, -0.07261525264427882, 0.12596103476061152, 0.01636012199819138, 0.011682606539710212, 0.034200870268182706, 0.01983531357716485, 0.03390129293850898, 0.025539791381180652, 0.032355306543730776, 0.08137984209980517, -0.011513498659819696, 0.12205841671080485, -0.00043892074482495126, 0.07584942196025893, -0.01677218603265898, -0.11911506100812565, 0.002522977683251461, 0.04498209248752015, 0.061832456730016985, 0.04718233077111993, 0.03433215888907171, -0.0864885584534482, -0.013612917279073891, 0.05845874016237248, 0.01187474570569186, 0.12992956445450396]",CCAT,3,0.541720607887832
"[0.5137147031641781, -0.1782102370005971, 0.04390018666964206, 0.21575602460318255, 0.08299099408723967, 0.023028633735180985, -0.0652396681743183, 0.09054387897544676, -0.14432204031397897, 0.03841175202336695, 0.06842769228132824, -0.05230054663335531, -0.06553168111865183, 0.035348941542206976, 0.033167335490869726, -0.02741238698198391, -0.0214538662257562, 0.02495823352751654, -0.10355557815085976, 0.08713343515608711, -0.09889441045286128, -0.12265541568510098, 0.06989357362446388, 0.034941187105467994, -0.06843806932554865, 0.0213582610924243, -0.028817300912671647, 0.035081402767603055, -0.024278151060069617, 0.13964730568069567, 0.03964679488062396, 0.06685634660025443, 0.06396352367294005, 0.1217597158921446, -0.01830214345810438, -0.04357669766448507, -0.14927717441742736, -0.07760806183539944, -0.08066963843006342, -0.12622462923814348, -0.10418662299119602, -0.2678907477733584, -0.06521485172322761, -0.047014147530914104, 0.25241644356691045, -0.02627086486815014, -0.023560106876366445, 0.006931251094433686, 0.1948265895458929, 0.052875646517201065, -0.16227741845543744, 0.15681575707136305, 0.006525196940048321, -0.04552447760203349, 0.12955361183061562, -0.10350827791647517, -0.1646099322251422, 0.10707244862824, -0.06937597760936476, -0.06190469708843397, -0.043399600171770816, -0.07299605609024874, -0.02708633847193119, 0.15079938735801357, 0.14094690737344456, -0.03859787052720752, -0.09753417398839208, -0.011084628893975929, 0.007058019700617179, -0.002619490162574606, -0.052825724806965645, 0.0029223212878270698, 0.04446648576960926, -0.008327983184382066, -0.012180058134515339, 0.011151440419883665, 0.054250352482143036, -0.007222383284809641, 0.03810339076870476, 0.04618005137389917, -0.05079080533695414, -0.005225372403203781, 0.05022079318468439, -0.023861242565265336, 0.07970281134264977, -0.025199178979579497, -0.0644171955667031, 0.007698317295695141, -0.041392739059830125, -0.04030354840059919, 0.06782634043432424, -0.053458271499643106, -0.03948237157803009, 0.013901099486874057, 0.0790562826169059, -0.03563302512462606, -0.05934033410216853, 0.029011706990030604, 0.032560760828345345, 0.07002245978058508]",MCAT,2,0.541720607887832
"[0.33503572725426656, 0.10387426200393016, 0.38033541159350537, 0.11210641877360131, 0.2887276478526338, -0.008267450903232875, -0.06848322452106924, 0.008657206036970058, -0.20455454617265906, -0.008602514556066454, -0.04169003194587136, -0.051182848614914414, 0.0118768988313921, -0.08380917917855861, 0.07753736409032246, -0.053674913279266934, 0.0576372377708357, -0.07728433536641509, -0.06422269561666155, -0.14104528633431745, 0.012180346376696459, -0.1425301541867625, 0.05717059278654315, -0.10177300205232422, -0.045997860996472954, -0.04521373226679563, 0.10250147972617608, -0.020931724617990685, -0.05118454029302843, 0.031652975284389664, 0.15374482648274823, -0.0615536938935276, 0.01718361369427407, -0.008377345429145217, -0.11477539723897066, -0.24804919606914178, 0.14930008410077455, -0.02970295137095032, 0.19296659019693152, -0.026978738145308642, -0.01202484554800069, 0.1471093182115685, -0.035263001679166926, 0.01697400048524458, -0.047353585001371205, -0.09492994230708106, 0.02525748533169055, 0.0185287988607679, -0.06639619129606275, -0.06318512156767592, -0.050904185547187834, -0.036658006632273546, 0.06423848818979096, -0.07626063219424768, -0.0008726406282560594, -0.0257346026138396, 0.0168470476964451, 0.057268893818877536, -0.024203971369684527, 0.060728700836338946, 0.10179943139277929, -0.07781475700210543, -0.03563717400987931, -0.07379825312345464, -0.017443502515084093, 0.01929325262266181, -0.08130870832030108, 0.056388535564225746, 0.0003335596706266859, 0.030958307366206386, -0.03216063380011018, -0.2089765453668036, -0.0005613098774527327, -0.005260566398667639, -0.08230880761831408, 0.011992437198824256, 0.03395186686587129, 0.0053955156487677245, 0.08026321139969406, 0.0483270120212261, -0.05959263345230583, -0.13916400944844448, 0.16059413052064309, 0.018772202871848113, 0.07446808920865995, 0.12225199455521153, -0.08198932260429295, 0.05760917236177611, 0.06039327353230667, -0.16482609985956545, -0.006074817107383785, -0.061467431232484965, 0.08234500564284206, 0.08656640708413547, 0.08869587765954295, 0.08681609100024872, 0.04430807341972874, -0.009946719408484142, -0.01965369029662085, 0.10293990633921617]",CCAT,2,0.541720607887832
