features,true_labels,predicted_labels,NMI_score
"[0.18805625613169275, -0.05184997821132502, -0.017605616078294636, 0.07798853253171298, 0.4384540253202318, 0.03367396114774629, 0.22952314631365378, -0.05016472577188826, -0.33674649306384474, -0.010016140200706358, -0.27928111404414896, -0.08047066816180706, 0.0029085764569688013, -0.10375002313166698, -0.1409919324470463, -0.05540714980493045, -0.2504194168553827, 0.10932153413158334, -0.08647610355986314, -0.1920196042592188, -0.0214268872241141, 0.016021993748939648, 0.09115300796883032, 0.18230270130598747, 0.027178399358296152, -0.16786672809514241, -0.12419946419717814, -0.1717737678965792, -0.047602276232849856, -0.041977232250548994, -0.005187746070218611, 0.0370940631849745, 0.001993797956249592, -0.05603437537801407, -0.011574785675614358, 0.11734324438390756, 0.07550253368251297, 0.05163876079481581, -0.03728958213150769, -0.11251855643978355, 0.004940296518709734, 0.04795931370323361, -0.0017178327492864164, -0.021908589291762065, -0.05377796865185564, 0.022391220299246596, -0.045727515461789825, -0.04613176063133984, 0.07703655631809407, -0.04000096947007646, 0.10682638368059716, 0.06394203017021885, 0.02034135968723908, 0.007914421267266034, -0.08645701526260152, 0.005862982025526333, -0.10271072652169565, 0.09928639680394827, 0.009666712302490055, -0.045168700720275685, 0.0069301624241203345, -0.1535368765977763, 0.07189074877188475, 0.06456218738375975, -0.04803788240378823, 0.06169329867227554, 0.006500521034798355, -0.045498813237185444, -0.013682814709785662, -0.08458607885602959, -0.007360889358398903, 0.060971781161945605, 0.09919796602107671, 0.02285660135553958, -0.0025744425566265484, -0.038025063108611756, 0.019425462820014366, -0.09394999408224354, 0.006348162588806042, 0.059578548491287416, -0.0486913850890392, 0.015928335401369974, 0.04947173731749869, -0.0972879255905719, 0.12099032743977876, 0.006512091377903424, 0.04153554107635816, 0.029332809350470144, -0.049751446436040805, -0.01428156457670501, 0.022403739481913987, 0.027876602707884647, 0.0020034460486469383, -0.05197786322987839, 0.07287936991202751, -0.0300304035773877, -0.040314269800321316, 0.06976652059966383, 0.05569204145478319, 0.010410851756914195]",ECAT,3,0.5618166083495669
"[0.3191234373420306, -0.11341606527236199, -0.003828026666636899, -0.07999440500844465, 0.06120661486744522, 0.02005408895184142, 0.13081648842952123, -0.09465573313918478, -0.07493757119018092, -0.018578473094689955, -0.08829368195586086, 0.039282049406276144, -0.029569676100872015, -0.03983768265079426, -0.14689333186891865, -0.046154143454074446, -0.04485657640898576, -0.061073803611767556, -0.09715901765744579, -0.03386760671304734, -0.04933028376090464, -0.08734402547491112, 0.1279809365222451, 0.05922685945100238, 0.12102437285494135, 0.01716152330390593, -0.0697368034906864, -0.11407949352568603, 0.11724696880578032, -0.10382722763033973, 0.005936791065944423, -0.009007868480345432, 0.09034646457543595, -0.10035701828440016, 0.09394134790798905, 0.09772517788169334, -0.03702258253769693, -0.061071343885273334, -0.119455083285858, 0.10537524118735944, -0.04845895723485686, 0.014050115468370462, 0.11665111630110335, -0.015527865899445496, 0.08458363336177761, -0.06099465733737341, 0.0785063511927448, 0.08926427123909833, 0.05625794362379033, -0.0325926989105974, -0.0715407430542564, 0.05922210389111486, -0.10210636056593703, 0.02706162403640617, -0.06312404052952349, -0.18731996478021246, -0.01830614340898625, -0.19065408671689657, 0.2169406241415471, -0.009792236057224523, -0.19604128989358055, 0.032256189056481976, -0.020777610288081328, -0.0788449209852258, -0.09773975188750093, -0.03621312121495278, 0.018326013879924045, -0.053546539235328774, 0.03078577180234935, 0.015594024519126087, -0.010338800072172123, -0.011977623773980355, -0.20846038572498737, -0.17442332062793714, -0.1364605432310553, 0.0643910763718807, -0.03229262647412202, 0.11462023309518561, 0.1566233992365561, 0.23322165133558728, 0.054408037265602296, -0.0913930662573229, 0.10623183068202563, -0.022026449934542607, 0.14242269393380474, 0.060856433450117584, 0.14652149891258442, 0.0638995929071515, -0.013323769270977287, -0.030124568783970632, 0.03276000070875476, 0.19120660132887365, 0.05168451925400104, 0.05573460724085986, -0.24280071798051073, -0.07680268311956791, 0.07767284843858442, 0.08400015730332012, -0.020315286773488643, 0.03450282205771662]",CCAT,1,0.5618166083495669
"[0.5140259032511937, 0.204820588776794, -0.1798811181879541, 0.0045911816651045345, -0.021060092828643736, 0.055560233021792776, 0.07852859212173087, -0.16180094011523563, 0.3637268317983941, -0.14392808745552024, -0.293483999723582, 0.04531748493471506, -0.008603809158548317, -0.10438413376162853, -0.07979925340229621, -0.031052102700601297, -0.010894705762857225, 0.10090695524407184, -0.04030304537759019, -0.03968002817925549, -0.15026704497275312, -0.09268819834209899, -0.11109830850777194, -0.10761099155518826, 0.021898223267947353, -0.019651377096815106, -0.044271039482598404, -0.20890539924268675, 0.03062273634182438, 0.02554037550442268, 0.05507837036663028, 0.13527240748945507, 0.04427035544732962, 0.06010390024745058, -0.06252196659609142, 0.003260973572466206, -0.09381805361987938, -0.033345588521612075, -0.04404221508041352, 0.0656528281261288, -0.026547194822583053, -0.005747266921842935, 0.017164235747083062, 0.05676577989616205, -0.03657139453302343, -0.1343330764915096, -0.12143604734466713, -0.002284179186292659, 0.07983472538327499, 0.07589654967874447, 0.04277783369476612, 0.011088068590330414, 0.05397114680265617, -0.08361096745459472, -0.04022852843203663, 0.006981378515466205, -0.009856704570278426, -0.0415492549018041, 0.0314272261261595, -0.05103277770076886, 0.04098274101686181, 0.028581840489699813, 0.13493617200752156, -0.0322054958739549, -0.03155118142085318, -0.015301628612452737, -0.07608926566729395, 0.006148558002262405, -0.08236268492633946, -0.0625280311948092, -0.04660248182162341, -0.015450022717459997, 0.009958618680634785, 0.04956190593824573, -0.015614016181919843, -0.005935025411545731, -0.08942906611582786, 0.023911103759607283, 0.024805776944466566, 0.054242107402079395, 0.038605382574025134, -0.022136113160800677, 0.04918359107457906, 0.09345133323435778, -0.022530452534297144, -0.046497095827260804, 0.0022358254949215116, -0.03426197416998872, -0.014861040867380692, -0.08078670413369768, 0.013000178855308053, -0.052406429444008654, -0.1343088095143945, 0.09357740140301525, -0.08719824398781184, -0.03544529407435877, 0.013774878428134723, -0.041393473908978136, 0.010240101987924272, -0.10861315405520888]",CCAT,1,0.5618166083495669
"[0.30747286699519005, 0.1225950123347184, -0.040719738288596596, 0.017536521857429804, 0.01850223918075343, -0.08791103461324515, 0.2233569957695274, -0.39674604086516957, 0.1333327705450522, 0.11800707074982929, 0.2453965265778158, 0.05250707718993107, 0.1261766805538104, 0.02855894778423816, 0.12055471270138907, 0.10301311694157361, -0.09738725624354129, -0.1641039586163726, 0.018042658197255628, -0.020019869243434105, 0.0410388343737469, 0.09300005521616869, -0.002941755790093817, -0.01102805591810029, 0.08781434122606294, -0.1844565448013664, -0.1604741634193908, 0.02420318632285058, -0.04820135086099953, 0.058323049679997734, 0.050761039070812364, -0.06589445589039819, -0.16317586844952384, 0.0028200627095641678, -0.04076200507066928, 0.07078787930604843, 0.18160719536692124, -0.17061355409001677, 0.093922300338575, -0.030966201193523633, 0.02041547506634266, -0.005429413213306982, 0.012628980491144904, -0.020204290747370568, -0.0021243892535708813, -0.036929687888281694, 0.10194262674288523, -0.006468508628402169, -0.08473280138751525, -0.1359337383991917, -0.07817880531932492, 0.016153730573779494, 0.12323994325386717, 0.13973115416089563, -0.05567715998222514, 0.019756784757188617, 0.053276662876222874, 0.08003865837722404, -0.012381491496345261, -0.030309385259975067, 0.21725661856718106, -0.013909086721103215, -0.003796420859591056, -0.10085585678142846, 0.05977013850489675, 0.04389010306073846, 0.0012214561896673986, -0.052800189700953015, -0.017615611498909535, -0.1494836735337979, -0.15311843734168123, 0.08333574129270704, -0.10619562275507964, 0.05353462883549506, -0.006677945180391377, 0.030154664907583967, -0.002980312819456222, 0.008469815697945148, -0.0425577887682377, 0.06683130873483699, -0.06418257239468336, -0.0009980089823049894, -0.03305047044380355, -0.044976013670839914, -0.09725276262643753, -0.04658251643616521, 0.029643838119436355, -0.07975201365298124, -0.05116291056744256, -0.024057567528653827, -0.043767947862916365, 0.06471430160137497, -0.050206263542385075, 0.14394634586195804, 0.04704298688082944, -0.08866135943091683, -0.0002378304988635822, -0.022872485749331324, 0.0026290149349500296, -0.007414981799878004]",CCAT,1,0.5618166083495669
"[0.33633281893023026, -0.20807380533315836, 0.01277148333197035, -0.368474426409673, -0.0331351253768461, 0.07795509668034033, -0.07092473629856376, 0.11994309081224692, -0.10196506010633892, 0.04734670399723153, 0.16245470596600584, -0.012211546261383847, 0.10669296343891906, 0.009386076195499327, -0.029051070817050613, 0.07186280915051314, -0.0046695138839838645, 0.1802299348200324, 0.06476371137890961, -0.02951601126205594, -0.16669134708142533, -0.10372381074622794, -0.13498526867742158, 0.01488859881707201, 0.002994105100080975, -0.05133179498440789, 0.049751614682540315, -0.03633727393150923, -0.04430491767599088, 0.1257954252528859, 0.04031665389473845, -0.042757263577491704, 0.031249848971726234, 0.0854754365449457, -0.11586804998314064, -0.002882224415572309, -0.02297354760271265, -0.09280926620061533, -0.049848959576385146, -0.08775927955209249, -0.12679015843387056, -0.014562080042077425, 0.016407491299004786, 0.053268247547201046, 0.02421585120523291, 0.044719662544204786, 0.09888918819591387, -0.060073037959800964, -0.01416236195301117, 0.08192475292044497, -0.12161293392247963, 0.16104338283516487, -0.021079413517993716, 0.18488034544499324, 0.07868736814361066, -0.0010461284358106663, -0.023531545493413804, -0.019134659137028245, -0.037055496783007486, -0.11692783882754758, -0.037400753223333874, 0.07555635643604987, -0.04599234581655128, 0.06079682466682689, -0.06746158742887585, 0.08055158069588589, 0.03900787532206611, 0.10636322900707518, 0.054856633761097395, -0.08202983141575396, 0.06823225837553036, 0.0213301971989536, -0.04489497133121369, 0.04133120821400706, -0.04982239848194026, -0.002114662891451245, -0.04138124890758767, -0.1550719991568249, -0.11546225994733232, 0.027382954816862957, 0.18452299525545382, -0.04833259781142191, 0.04817149078686018, 0.0630482218355369, 0.007627221797312825, 0.020500336252095696, 0.052086863750359765, 0.023287646181732007, 0.15412191352889518, 0.0764569030279104, -0.03881199425613769, 0.04246189044520683, -0.08639982874545567, 0.1938247242925383, 0.0205958350869063, 0.16621813294303456, -0.08112300070539362, 0.06818781816736237, 0.21610727909842173, -0.11529297835659146]",GCAT,2,0.5618166083495669
"[0.22976680928579502, 0.4426713713231074, -0.31696876306534305, -0.030168561545225972, -0.04453150361237301, 0.5854027312211577, -0.1798187751612409, -0.1274778617269024, -0.03197914190383895, -0.10221547975195124, -0.04531720437994532, 0.03661913904905514, -0.047346342589775055, -0.0547160705616673, 0.033162623577886734, -0.026872789167167583, 0.018015856932742175, 5.49290729607554e-05, -0.012369628829053689, 0.09329656265462269, 0.011924262548526266, -0.022508885374229196, 0.0441057430423059, 0.11297374871191977, -0.07085673460835128, 0.038355926687036156, 0.11660431556816404, 0.0018064938001730042, 0.11045430682265613, 0.09387277679172264, -0.040458129507091, 0.05467617478352033, -0.05471471107332469, -0.04755877214418101, 0.004049585558697883, -0.020987331685001786, 0.05145019400333472, 0.004115629979425966, -0.0408882756293073, -0.062218462940075846, 0.04325437473270331, 0.05624671672607969, 0.0043238443424583415, 0.044761140605179404, 0.012329237566592903, 0.005934806838943565, -0.0021127761622426818, -0.025211944646544044, -0.030554742998017557, 0.023907777631081, -0.02940782789906365, -0.05373411840409351, 0.019310657165536746, 0.01080214622923608, 0.013648157261463097, -0.04550301455837289, -0.004300961057241584, 0.06003173877356985, 0.030982999494976703, -0.002066180949754484, 0.03714574652119514, -0.03812513347771458, -0.04859015338361861, 0.008403305203555292, 0.07727410043536866, -0.043011809811178685, 0.018704645129747285, 0.005900533214680215, 0.12001975109974927, -0.009015981079944757, 0.04641872840124388, 0.05342846378098652, -0.0770930090962672, 0.06902445929622296, 0.04806156479288314, -0.04246840969769948, 0.0655403368348901, -0.017298722666024176, 0.08426257847382342, 0.1454124128440817, -0.018203570865971217, 0.07619565398755422, 0.0772884262141183, 0.026413616121235512, 0.07145358351201099, -0.005283517788882276, 0.04661686825294671, -0.09783632449871689, 0.050355295306178056, -0.0074357468257417215, -0.013342056482016027, -0.0234047532761641, 0.05373008448382766, -0.02918287103334839, -0.05574857579623519, 0.07126556648028425, -0.02251476410360361, -0.012695083453902708, -0.006423905731040858, 0.06126735685424283]",CCAT,1,0.5618166083495669
"[0.4640576761115383, -0.15842988519944495, 0.03406196632268974, 0.007077271644103706, 0.20960025210044084, -0.07583021376405895, -0.08710304227956019, -0.03876228002962674, 0.013776371188511927, -0.12135546363351983, 0.002464881887719104, -0.03899164359481121, -0.11690808251947965, -0.25449053017881396, 0.07511420923680118, 0.051289183262318815, 0.11564289350341254, 0.15416415574690628, 0.10319069723127981, -0.061482898974316004, 0.06404655152508926, -0.017203769328367657, 0.03891782791851689, 0.03641540391777175, -0.16150872045961595, -0.029769762010930872, -0.010838099694238467, 0.05657425480801005, 0.04825481906736142, 0.07049580953133054, 0.015453403401431448, -0.11772383156638078, 0.02771246038356808, 0.10442138088645485, -0.07980049324819907, -0.09009070390500942, 0.09783443379127477, -0.12502742835552477, 0.15917818408002501, -0.09522005568385312, -0.09206896165822177, -0.012161379003874805, 0.05745298538734483, 0.0313272636703964, -0.07824156136266165, -0.1536408373364406, 0.04505548137314548, -0.03675835344906329, 0.05767232311592854, 0.1681559544045537, 0.019056293635130537, -0.15884164750160865, -0.054645224771325766, 0.021039849038386422, 0.15721938604072255, 0.14533611954493653, 0.09272562809576232, -0.001000413695923862, -0.09281725203802835, -0.07569957098388129, -0.11568945121231587, 0.08910690657940327, 0.04737260926295896, -0.057206378038182924, -0.06732587651366506, -0.06937307775655543, -0.025948625907823108, 0.01870630598516585, 0.020490367814258933, 0.12755943575676978, 0.028885759306268955, -0.006311298296166239, -0.0964238574044184, 0.009985372813943589, 0.016942672400145967, -0.15226363208972557, -0.1193332731991693, 0.02710889180892243, -0.052226079427974643, 0.020348396032225668, -0.005545776836199583, 0.06008670299819479, 0.030987543302908746, -0.12643178505294028, 0.018425703921254095, 0.023945936772775244, -0.027566091037809225, 0.12135926326681593, -0.03709557453123937, 0.02459273991644384, -0.11701350359128401, -0.05436255165289184, -0.08388495733340995, 0.057644556438587014, -0.08062979175481946, 0.14956355009159752, -0.007816281237242342, 0.15311528201797558, -0.005703014198409226, -0.024358494971622673]",CCAT,3,0.5618166083495669
"[0.47797924663505925, -0.16452653079713023, 0.008979261394869717, 0.1868825855954061, -0.05261562102460823, -0.013128731360875305, -0.11341196581600957, 0.08261072110314235, -0.0019748179822019645, 0.09530447565082173, -0.16909507401572602, 0.0541836858981283, -0.16370344641563733, 0.08320564194016404, 0.03243888859869912, 0.06318158012664833, 0.11315274335332026, -0.0031887323363867614, -0.05440978919894761, 0.2286914945027939, -0.03426479657564783, 0.14523938241375023, -0.017194804835576585, -0.10421916484461818, 0.16458384791811628, -0.07563980039375083, -0.10778545271856388, -0.013396386289468546, -0.05811225143136955, -0.03433720136283162, -0.2063231623119509, 0.01304127084636502, 0.04158687015874393, 0.03280015265976959, -0.037200429628623806, 0.06307677387936766, -0.014826068615872367, 0.11495489438689624, -0.15110618309235546, -0.08441270643430888, 0.030097400394826022, 0.17443024365814128, -0.09126875712239785, 0.012682125217827507, -0.058794196438780005, -0.056782337654868245, -0.01538709074198779, 0.10806021495281512, 0.022620388739563905, 0.045952845607445426, -0.16248222350715336, 0.04954499856078008, -0.014227767732890457, 0.04830352646301238, 0.05110104483829713, -0.00023507183001936492, -0.05227511999384702, 0.006380263609974916, 0.198874236264752, -0.07054587675448432, -0.08623808101064677, 0.024567700241321717, 0.000968524167852089, 0.1318199680520339, -0.02206927235742114, -0.0884470109618109, 0.045659045928655224, 0.12344166012152337, -0.045299769115466876, 0.030420835425489384, -0.014625049464717663, -0.0851193330031281, -0.09939882629035152, 0.0605379484904511, 0.12196843741945672, -0.07727538600931733, -0.1763722780011951, -0.049937652752865234, -0.029400069864539174, -0.1328817743068852, -0.03474867622470408, 0.04338432495323043, -0.006922687283668944, 0.06888134993843466, -0.011620768004603953, -0.006281621561569034, -0.031266550512550735, 0.03907724658245527, 0.06509387872276734, -0.062277416352793644, -0.007462894183007068, -0.13926246317993465, -0.099885910949608, -0.07525716649773738, 0.0005986047398970309, -0.059358943697679314, 0.10317740902977601, -0.014617011343063754, -0.06250323323038305, 0.009211107296516191]",MCAT,3,0.5618166083495669
"[0.28642736397593616, -0.12833511580958343, 0.009646912734570228, 0.08581050198917872, -0.005751512365906491, 0.20545826837646342, 0.44660432406887574, 0.2690207104045686, 0.00920128865563906, -0.16757025661756944, 0.11254744618882186, -0.07028332465257257, -0.031243390837814813, -0.12921500595212107, 0.10492718305155278, -0.06930406819685542, -0.1515803061776428, -0.05760421809160649, 0.13562186687420616, -0.011918681272898315, 0.11077487254844522, -0.005471031122546177, -0.0449284816519116, -0.0765975081632627, -0.09141185154970535, -0.11630888731306789, 0.03600260814819479, 0.04924852744591557, 0.012988843258175413, 0.020376194583541105, -0.0017487076829268047, 0.0615392864652238, -0.04553235204510325, -0.07126254218473142, -0.08207273400732593, 0.023833963248990616, 0.0976828759005963, 0.1857100013163711, 0.08404930323360252, 0.06222168522030711, -0.07238587122511646, -0.08559152321714458, -0.0459297939770477, -0.04129372364408996, 0.010096192895417577, 0.04460633561363509, 0.0069931599326183815, 0.023489295733375517, -0.05846243205395779, -0.009331502354630298, -0.002828877275637123, -0.027099091859335924, 0.03656597375059837, 0.14912982696627095, 0.026110441048444743, 0.009080856192793665, -0.08551366260292784, 0.053533723414952016, 0.07640700520028712, 0.026041107624880423, -0.032568003100285986, 0.09270253467510645, 0.1126202302024725, -0.05168347151948934, -0.0504906846531494, -0.11459991724478258, -0.0801199188416041, 0.07433847252739811, -0.13725603942501247, -0.05705541047937791, -0.06989731597028144, -0.10476539504633336, -0.10173980029088962, 0.0480607008830164, -0.01485342571837148, -0.0007447741671172653, -0.15035527951776545, -0.0687525585646186, -0.08256257969218396, 0.06970228395835543, 0.07998103689366672, 0.01729118372733212, 0.09313590038247874, 0.17091561815612252, 0.0020180551003264467, -0.0851985541231551, 0.07476623557178198, -0.03766322770445737, 0.0201582252307794, 0.19825498815178924, -0.10265373767376142, 0.068353877707619, -0.07777773303932425, -0.03975009019420176, -0.025281633972277753, 0.004298668998404241, -0.00948952908284672, -0.012781628340735653, -0.06968082448889469, 0.0476930645084027]",MCAT,3,0.5618166083495669
"[0.45270201607651034, -0.18524395261749355, 0.010460036845476861, -0.019738071046169117, 0.20275611275959643, 0.028524174472808562, -0.04329844817187234, 0.07189957989967402, -0.07641762164056722, -0.022468136775732957, 0.11516212008668093, 0.04215746236065975, 0.052110037905999475, -0.03484002426175806, 0.04269047323118616, 0.04434797531339127, -0.04973475719887033, -0.03508290879334291, -0.05679972412969005, 0.026732686913838784, -0.08690960364218368, -0.10572417573887255, 0.07633861606055439, 0.06566163721860906, -0.07223122630508257, -0.01447324784611833, -0.0008703627508169933, -0.04289049284069978, 0.06999122178314024, 0.0749436140251551, 0.022815557297121612, -0.0272712844771407, 0.11809884875588247, 0.09177786019209111, 0.10438940993087523, -0.1475724722048098, -0.012075341052077231, 0.009213248774749699, 0.053514970534102854, 0.04320083530604033, 0.00174655150797248, -0.051557823078904344, -0.01864278594239609, 0.06652098325773817, 0.15686558257418945, 0.024711854903766338, 0.03216666246031087, 0.07684454683416274, 0.10305438511810742, 0.026283145876130197, -0.11912648474830478, 0.029137047570862225, -0.12344611244359477, 0.03261682178768022, 0.1264517126654007, 0.07821272715975726, -0.015472432241385373, -0.08084723203003438, 0.15464905192089556, 0.06892654858071587, -0.1460045566307377, -0.060171476625791157, 0.12815461150415702, -0.03347038876619028, 0.07805605111314876, 0.2811742894990561, -0.02440527505685079, 0.015646049154344154, 0.006719610399842505, -0.11465688285624118, 0.14637578796243497, 0.13447464392731337, -0.045924912940378114, -0.10903975696569818, 0.054062443094513926, 0.054463724518718205, -0.04896047336959575, -0.16120336525231277, -0.020476033275542743, 0.10388189361662815, 0.08443564852434518, 0.015366026419183797, 0.0407762425654236, -0.08440286922265046, 0.05241076627102737, -0.1287495567333574, 0.01705835664625786, 0.18982141299935984, 0.11619332369490573, 0.019563754643555056, 0.09921873591835588, 0.1279719097271216, -0.022106148964603552, -0.049680813366130665, 0.1465677953070825, 0.002865364921423302, -0.12494028591522602, 0.014818133394509098, -0.16660773472408788, 0.07885271410745469]",ECAT,3,0.5618166083495669
"[0.3922990548620185, -0.08857595860497892, 0.003271767998086799, -0.12793482250070015, 0.00645760547362261, 0.015663531161101505, 0.16254054535939813, -0.058401405470083274, 0.04110690196456782, -0.016915697072020296, -0.07899995405503622, 0.06790742296527903, 0.08766241183742858, -0.049939044754194785, 0.032429121024369546, -0.025853042998438148, 0.11513389058938618, -0.08194461534468082, -0.054633857727195374, -0.08626260763030263, -0.08429684341902954, 0.002891751273899588, 0.2585670794288651, 0.04190232806928603, 0.055527323081642814, 0.14202160919511514, 0.10488414093855644, 0.09914481278816718, 0.1080248307684627, -0.06006394082546594, -0.06343997600355308, 0.08802056587265857, 0.1654783459396526, 0.04310664910603499, -0.02972519409041747, 0.04591935781083084, -0.06734373298492428, 0.07271587687092751, -0.09485989099538256, 0.07053898907167883, 0.009281491652896821, -0.08716967645178379, -0.027301824870440448, 0.017060955154674484, -0.02743706590666667, -0.10630209842144388, 0.18432611681757077, -0.11323049245265873, 0.13431210083427275, 0.060579040236062164, -0.0029940088880892964, -0.1381480792981606, -0.10979870188475009, 0.10078493641130998, -0.07462070894523812, -0.06946544698075492, -0.015422952412351315, 0.08055529218707314, 0.03202683426116088, -0.08979544257317068, 0.029618323425692785, -0.004224330144667436, -0.01738366143134664, -0.2594314704786875, 0.0775795613173269, -0.0656953077079004, 0.06480089467170866, -0.013633626581270427, -0.19162030899767274, -0.15193578689792156, -0.08750457156702696, 0.03572546733460304, 0.049470107531603594, -0.17673962107245048, -0.05262920446936554, 0.07455011038256472, 0.17202290889963884, -0.020114263674297722, 0.06729833621335865, 0.08169319599408335, 0.12102528826744868, 0.10592422467289851, -0.03492480153493452, 0.014966554160737583, 0.04145385414138615, 0.0435078364107296, -0.1530763552078166, -0.007653921703659965, 0.0156433169723769, 0.08368831925743003, 0.03909516469459486, -0.14934521957913027, 0.1168919780395124, 0.017581061499163837, -0.018719474311434503, -0.08513096474496835, 0.10319726049426665, 0.06161613677515424, 0.1383476855874669, -0.03359939969847913]",GCAT,1,0.5618166083495669
"[0.5692815037837496, 0.03445763743443169, -0.05782531499328211, -0.0823414928583989, -0.015234972188530068, -0.17725913464464693, 0.0986160250365082, -0.24107531822900075, 0.09803547607349955, -0.20818525417039002, -0.024460587129736443, -0.05504833007052058, -0.06931116005208339, 0.13480130819303396, 0.016365056979972287, -0.048118520365877916, 0.12233190721954881, 0.16389243666533843, -0.0072861405691176965, 0.08110153778825342, 0.08424988747571988, 0.12383498859242213, -0.019964326416460274, 0.02143974498644955, 0.08549124361068887, -0.058594737402455535, -0.10404660631544453, 0.03018385820431551, -0.1784253252652428, 0.012922173602248411, 0.02509007592197887, 0.06922181799726036, 0.03345388630331807, 0.17545658837575598, 0.005150010297693345, -0.08144317328783572, -0.004836585615571938, 0.029043739410297035, 0.15862183676347258, -0.07564952796541986, 0.046520630629179896, -0.035733814099989096, 0.07498837037470985, -0.07159656379455152, 0.02874360125053386, -0.013555054349213459, 0.045431798377648665, -0.06245624625315358, -0.009573201957583334, -0.020918058132798106, 0.038664678984276564, 0.006875337350665925, -0.09764099824661344, 0.010177786384594047, 0.13604801890950396, -0.0503170640681311, -0.07640187634732451, -0.025229616117361988, 0.0015478327781060781, -0.06181692496767544, -0.03771315908962704, 0.09829998670143146, -0.051829000087499966, 0.08226881939873372, -0.0016710608226045698, -0.009249959755575196, 0.09731104925977621, -0.07908071105755894, -0.025507577716634373, 0.07472465817921797, 0.1426613085554851, -0.02560419524023276, 0.023574302460705177, -0.010096505958078048, -0.07927951524645116, -0.0019452267827154948, -0.07578021456099536, -0.07249971916033808, -0.07429635621966432, -0.09165175394650409, -0.07934763105215788, 0.08309651226618905, 0.07815262267962293, 0.044891233071283065, -0.07353069172437424, 0.048672678271105156, 0.0810725031963042, -0.043833121935675845, -0.011574191583841088, -0.09783488593150139, 0.01814803731910755, 0.019875701527978875, 0.17649839493914138, -0.07824224877726686, -0.12227096960680735, -0.03871057366794852, 0.06521375880282282, -0.015380918488545437, 0.08312614774704681, 0.09050456426613507]",CCAT,1,0.5618166083495669
"[0.26457214659518025, 0.4652348168891556, 0.6406488175004011, -0.023745377898506316, -0.05862220352552615, 0.037018777735174965, 0.05626996366406358, 0.0919998441083451, 0.012312201267095056, -0.02221321129111398, -0.04158317977576364, -0.029396461709362318, -0.006141375988664246, -0.056457269792043394, -0.05208999427354006, 0.12234612777886479, 0.041282079368802786, 0.0031390836584226822, -0.04602888102481786, 0.04399302607441375, 0.02408624552634149, -0.009088558969819496, -0.0778081122173396, 0.12421895381355648, 0.023041786798083073, 0.0591358657497363, -0.02545890435065965, 0.04992680149935812, -0.16012686230628675, -0.09708770530312315, 0.06839352566558016, 0.07583053612479822, 0.06138903816193191, -0.03677036354240103, 0.053925792260982396, -0.08739831441809552, -0.015032373906569401, 3.87366132668885e-05, 0.058553538632736, 0.022033470721064752, -0.13097911620808442, 0.05861252679045064, 0.008000478144700483, -0.005739586617186282, -0.027279335264786993, 0.031078581619105185, -0.0641086645809721, -0.0023043478404085453, 0.060365819051768924, 0.07164268166288318, 0.04117065051489143, 0.02736746737802375, -0.04368860608555423, 0.09645190000570139, -0.0009390370314559808, -0.03350321430870367, -0.020634074157393004, -0.006772504649412951, -0.004062254178079558, -0.009087539879696935, 0.02367279677918899, 0.08965258957899391, -0.05406563840590345, 0.08466858126433571, -0.11727448344495907, 0.005312192598456451, -0.029340285878455385, -0.08674095226650483, -0.05541596109356577, 0.04166659251765565, -0.026440855490001546, -0.0712592819507304, -0.03393784062967121, -0.08779936800557417, -0.06624279182884303, -0.001415207237301263, 0.06208658029019394, -0.019305828378162485, -0.0397115713123773, 0.11071289316413203, 0.0050292368250657495, -0.0485424138091404, -0.014359594018097839, 0.019952368126516393, 0.11547085271137174, -0.024617992928157927, 0.0017820162032797472, 0.018516181704623248, -0.007370819310818553, 0.009293236046706246, -0.04195616858690262, -0.029630418172600207, 0.03005586260098222, 0.023141161662014294, -0.04754110604478814, -0.024772444248703125, -0.017479977360772076, -0.03870983243621157, 0.04075090726744045, 0.01935974671160278]",CCAT,1,0.5618166083495669
